Rank,Player ID,Player,EX Rating,Charts Rated
2900,xHbSLQIiruDXi5wOypkTJazqeOAc,moistheweeb1021,2.953,18
2901,xHZjrxeeBjZnbaZGLj6WsLg7rzsV,asmallthumbtack,3.591,111
2902,xHWr4wj5rR4E2vrkze5QoGq6iJ5X,Toodie,2.280,9
2903,xHWY019BAsZN88xb5oBnfddBo34D,Brad,4.766,77
2904,xHTOGfrnd0nPV3oiKsxpKlftS0Hg,Ruhiel,2.490,9
2905,xHPHtJzmQKv8KuHmTgSGvdMBjxWF,sev!!,2.618,9
2906,xHOyyNAzdUcmw98tIrb6xzm14Uxu,roxross,2.692,49
2907,xHN3V4hbyAvid7ELo44ct6H99RTB,SupremeWaffle25,4.078,34
2908,xHL4oqqYVbHNuIuxAfrST8FNwLyZ,Cosmic_Spring,2.113,2
2909,xHJ88xZl0yGGJXezO36TnjZbVje5,SerZh,2.909,30
2910,xHHpZbUBwgMwgCv1AlSwKRaXYtuY,mattic,2.218,7
2911,xHBu8M33GalLCjeK2cOfAL7L3k0B,Cyanide Connoisseur,2.833,10
2912,xHAoVt7XBGvlFNZwyZfkTyJwShvp,NookNook,2.114,1
2913,xH8hf6CEy0uC4A4Mb6jSDZRbX1MZ,peepso,3.117,28
2914,xGyMGumnPUss616SkPGytmpJWM4j,えるえん,4.249,58
2915,xGw52NrwsKWDMgswbmpKgzOfdLCy,stelise,2.840,17
2916,xGvn5lFWflRWFGldDWWqsFSoqG0U,Xandre,2.824,31
2917,xGtSZ7kPiWa3frLyO6JpTKQS2RpL,xiao-ming,2.114,2
2918,xGtKIBaiCtIMQIHQknToxkA9Tsio,FreeMen [C] Tiger,3.611,13
2919,xGq5kI8VRkovbqEz7QvFrU7Kup7w,RaLuna,2.058,2
2920,xGnNjJAXBZQQeoadUH1AI4HYWHFN,Bounce,2.059,2
2921,xGdi1jj4KbZQNZOx6cM1mVSEbwwW,xXxFurry*LoverxXx,3.037,15
2922,xGb8lpZRC0Yua4FzqQK0VWxLU1PJ,IIIIIIIIIIII,2.152,3
2923,xGYFjVNURQc5z0QO5qZyx0C2NrXc,Akvo,2.058,2
2924,xGXiic0LDbKYRY3c8SU7ddOpvK80,InfestedOcto,2.148,5
2925,xGUXj3LnDg61yFn19arup2Nud1uN,Average,2.025,1
2926,xGSX6yBYsd6QNycfsbio5l3XPehD,halfbloodvince,2.186,4
2927,xGPZZ2QR52ZMrNEN2WrrO9zsSPjo,doop,2.736,10
2928,xGMDNdNy8KYJ3WHJuY9qMUaPx60S,Nazerend,2.090,3
2929,xGJF8a6PDV6mVeLSn1rtkV4lVuEC,cheetahspots01,2.007,1
2930,xGGDBHCe6Ns1SpIMe7GeEYVKHV3N,Gray,2.343,8
2931,xGEE09nszAHlHBTHEwVlXFjLEhAQ,resistancejk,2.076,3
2932,xG6I2pSzO70EOOdBCBbChGy0XWZJ,Hamyell,2.096,2
2933,xG2uyKh1NXMtgrjSCVCHyT0PIcQJ,STAYPUFFTS,2.461,10
2934,xFwVAEhA6LmxFCuVn0oGasiGVVzZ,ThadeUUs,3.609,66
2935,xFwSAi7c1jAvqRw2LhepSXZ5Xf42,Penumbramentum,2.408,11
2936,xFvpdVp9WnZpyNJVOV8gVSYmjXv9,Sevas_kvas,2.088,4
2937,xFunn6DirU0PYAtZWUT49GboLkJU,Silviare,2.219,7
2938,xFt4DfnyR9gl8MrI7ZOCGRjSrPsu,Osaka,2.109,2
2939,xFru4PHmFtnC95weDoVIcuYnmXy8,jmaes,5.205,35
2940,xFjzhcEx9N4J9BSrIqL4qUwKO8G3,Snowkiwi,2.143,5
2941,xFh7D5SQrbA3opOFz0vciOOd4eUg,ByXugoツ,6.106,81
2942,xFg1foFTOT9V6LC5KFWpppN1V4c2,Pinecone Deluxe,3.052,16
2943,xFabimF1Sx9aqt3TBu2ozsu0X0h5,PowerTails,2.897,14
2944,xFY7acYaEezSj4D7Bn3TcBXviLfp,菜籽油,2.046,3
2945,xFQ5j2TdP7cPBtexUDXiQz3k4t6d,LuckyBin,2.185,2
2946,xFNDkdTJJIRR3Oyxr2LKAUtKNjNC,Yato_is_i,3.970,39
2947,xFMs8e8oc3Yr3O86dHEsIDgR7Wve,TheBestDerpMan,2.056,5
2948,xFANpVyzrYgEEGeg1XNDzKkd7m9j,坏坏惹人爱,2.039,2
2949,xF74ifOI2SOxJ5zizjMgQ1eBeCZ9,Cadez1102,2.585,8
2950,xF5Ptwc5xvaGsvmkboTX9ZCDO8cP,Acidoxido,2.946,25
2951,xF1ByZmuy8kqMeXgyEGfaXM3bxpn,wacboss,3.886,25
2952,xEyCRomwGrHcunkNIvvDxlJqbJ0M,Dakibo,2.161,5
2953,xEwNtitIn7mmOt6MYBfhQ8EOTmT1,Erkku,3.283,29
2954,xEu3BJJNvxqaV7ZB7FEWd9RY5LZr,Lulee,2.386,8
2955,xEq7Dgirw9VfL3C0C5MNWwC4iQoQ,Warrior365gar,2.111,4
2956,xEpk8c97hDkxyIZyiir6Rty7dtuO,VerseNEPTUNE,2.312,10
2957,xEoEKJGX055cvN8OE0j6gTFLs8GA,Butterknight,2.018,2
2958,xEiFhiNCBCQM7PSp3xt67QtUhktY,ShaneTheSloth,5.757,178
2959,xEfjLmj7PelgVqj9NmoDRdR9UMTH,BigNPCEnergy,2.071,2
2960,xEbScYaisb8IddeOfhZF61KcPYYB,olanplayerfani,2.052,3
2961,xESY7OtdwZLv0mOY8FR8epLjt6Qx,ryfted,5.234,48
2962,xEQ6unojmXL4UiLRRBT3gZ7pRG8B,Kid_Desuro,3.545,39
2963,xEOODEfaBdAx6VSQIXUVzEI5Fddt,Twisslespit,3.345,40
2964,xEMDgFm7C8MXBrDx300Y6itGdu61,Bombing the White House (Prank),3.112,24
2965,xELYk5HpzFn6uaiqQffh7I9XDL8K,WishWash,2.296,12
2966,xEJVB1ywxdVBsDVpodYmSBwIJEJk,CelestialCelery,4.127,38
2967,xEJUCutXNQzsO95AdHetDntvam29,mlgbower,5.259,54
2968,xEDgFd5o9xiYzr79f5PFEwnksrDC,Zarechiou,4.994,112
2969,xECOjrzUyyKHqMUqoEq4xt9dmoEr,NachosdaDog,2.144,2
2970,xE3wNyuTe2S5CKIPTsF7fczInwJP,Aurobindo,2.257,6
2971,xDyjfnehUnttVO0dUk9BRuGO7deX,East Korea,3.565,37
2972,xDtjN7o73Ssixpoay7c808cDbBUM,ghendjuro,2.055,1
2973,xDtFxYnFzmNJs1XOhnoC95X8prGN,TechAbsol,2.264,7
2974,xDs4FerrsMOL7rQRC7GwiIuF48vG,smonkeys,2.274,8
2975,xDmzpsopLi0LmzHxYyFmDc7igq0X,OniMaaku,5.959,36
2976,xDlzP4rB4KiSMNCJiPXZe7D3NiYM,M I S E R Y,9.011,212
2977,xDlMdiPjIIqqmS7xFpznIzD4oGmQ,naya,2.088,2
2978,xDZ9RijispHtrn3KHRmQ2rEqGanQ,mtl130,2.005,1
2979,xDYkHCb4YeCYMqjeloyet29swEE9,YaDunGoofed,3.149,16
2980,xDS8ZEOPE2Vd5Zvb8A6PEkjD26yM,Farce,2.253,4
2981,xDNar7fvjy7AlIdyyIGmRSzFctHx,Xithricite,2.234,5
2982,xDNFFQjjuiXJZAtgJrssCylMmfCo,WhiteBee,3.319,17
2983,xDN0QDQ8YzKQiBmrZU93IBuWhLN8,Luis Pleq,3.822,61
2984,xDGwkvS6KNovEzYUsLcojZV3vcgl,jxnfly,2.427,9
2985,xDBNuyOucYNFgINJZt4lTxwKzBmg,Voia,3.861,32
2986,xD7suMHhZgxugI8up5tAuLICMLso,Groovy Gaming,3.562,29
2987,xD6i6mB774Zs541cyDRiuWwoFKnK,Kevinkevito,2.141,6
2988,xD3tEBxpNP0DdNNOhHksBkBFzXWB,EclipseAstrayama,2.072,5
2989,xD0Ti7jeIHrlFYMxV4nOIQMVAx7F,tarakariat,2.018,2
2990,xCyzrcpXq3cqyCMkiUKQTAuHGDWC,AtomicWreck,2.012,1
2991,xCxFoZINV7foVzPLPUwzIqoscHwC,ShayShay,2.347,9
2992,xCvWxP98irFX9yANFT9RmZoKRldp,Rifled Dream,2.529,15
2993,xCuMmbQV4L77HX6Ifh9GwH2vprXe,Leinad Snacks,2.127,10
2994,xCssWlx5Ns1Mlb7jQmgDIynayD2d,Desky,2.438,17
2995,xCjXWL6ry28EQqOXObFSIAF0aLP4,Cannabean,2.154,4
2996,xCj8jTu49EGX5FTJ2gFiZt5Q8jad,Nikolai,5.887,40
2997,xCgi8UMp7xUS2b7RtPeEH4MAnbTc,Voidheart,2.900,23
2998,xCYCAYZLK3I4Hgya6iC3zPpQ61jf,Jaystarry,4.829,78
2999,xCTqPnDhJUyoySSfvLZ3VzUCphDn,BushyCreate,2.026,2
3000,xCOTrNv01v13hgVKFI9lh2pe7t5l,Wayzuh,2.033,1
3001,xCAr28kHvwacElNw2ovY7E9ZBmZg,Vezi Wonder,2.643,14
3002,xC8pbRiZA77tkTXir6ARWWRoZiwy,D3ATHxD3STROYER,4.520,190
3003,xC7qNxlFz5vHDQiEOgn56648i3bN,liquid nitrogen,9.658,116
3004,xC31uTf9eFrYW2xGDjU0C86NoNdE,SirBaguette,2.072,2
3005,xBwnFR94ThngxaWxIt3X63uwM1XA,Cirqipp,2.303,9
3006,xBt87uZUx5vY0U0lb5hDN2qhcpeW,Waffle,2.580,9
3007,xBsUNOJm48qlKPdLDOBBwJc9U9Yb,ShplatPlat,4.801,61
3008,xBsEc02kNWVeu7UEhSSNKOkpjiXA,Yentizx,3.452,33
3009,xBofDIxCWcaXzhzvhj6NnBWBv9uR,Twitch.tv/Tyokono,2.041,1
3010,xBhTlXcoA8XlMU2nyxItBrOUONBY,MelonMuffinnnn,3.610,39
3011,xBakSPEN8OC45WoM1bgvB58DbXPD,M00N-P1G30N-47,2.043,2
3012,xBVNno46g048UgPybyqtU8NLeJ4h,GrimmMori,2.385,7
3013,xBUmClUrGY4CbEVqVZF6rkQf91mN,jtman442,2.154,5
3014,xBU1jl2uQUat11qxSW91m2dmLW0v,The_Chungus,2.167,3
3015,xBTlhx0qns3UI8y8T15pehColaEI,Zayczev,2.097,7
3016,xBSqb8Qe2JpXTxqqMKe4sXBIgA9W,tama,2.861,12
3017,xBOXmXB8F1TBH0eLtmuppEfSQutO,Shantak-,2.512,8
3018,xBNeHCvujNt57CZZGTnmlfmE5xRM,Ideya,4.010,22
3019,xBMqgXJEj9DVpCWTARdHKciHscR1,mattu10599,2.927,14
3020,xBCToTHorISDx5sTkcV6pwV03NF5,stringlapse,3.694,26
3021,xBBVJ5Ie4bwnlJ211IY1slhGQtit,skyde,3.009,13
3022,xBA7coGtYm4vKioOyEI5tdPT6fwt,KasaneTetoEnjoyer,5.520,122
3023,xBA1tYdb9muvbFxOXv4qNIPk6sud,hmFear,2.145,4
3024,xB597yWCI2M9Ket8lRbGWTnQI4nA,CelestialV01D,2.919,11
3025,xB49JSt6SBHuivkOXlDlXA0btEov,氨基酸,2.091,2
3026,xB0ZPEbTrW0Mzsg5KNiLnRCPS76N,MisterNiceGuy,2.004,1
3027,xAys6GIr0GPIBUQFekTtqCGl1dQ0,OmniscientOmni,2.110,3
3028,xAr79ZYDZgAkbYXeBEpq5tLmgpQJ,HatsutoMiku <3,2.162,5
3029,xAqh6TXP4xd0HT98zarn8ip9WuHC,Juniper,5.335,77
3030,xAmiSi3StrxlAloCPU44ED1OE6kq,Minedea101,5.846,121
3031,xAjldo9lOkR67mjpB1mZp7Vh2gjb,Milkythesquid,3.894,28
3032,xAj922cia2Y3tbycGeDWTZzzVwb4,The Motherf'ing Bearodactyl,2.751,14
3033,xAY1MOE0yFZD1t5AJxU2Cfsx7vVu,Captain Trash,2.008,1
3034,xARbEoGUgwCtMtJuEyzlUb380b1a,wyzyr,2.400,6
3035,xAOZMWHoEE5OGKYcwHT08HEQK6bn,Flamepig27,10.113,114
3036,xAN57PkzmdmM8NykCkzUL7s32X8i,CleaverSteve,2.515,21
3037,xAMN3e3kuy103tbOuyIF9qscqvV8,OdinsonHD,2.035,2
3038,xALewzrjaFiDsDoTO9uSSZKEBGvG,meowmein,2.339,11
3039,xAEqjeNdhV2oYUE77dUTxLbjdKgc,RWBY,2.030,2
3040,xADQZ9siYCGAtXj9e4maC6VSzopu,The_Crusader,3.760,47
3041,xA61dCkPZDvhhcuPHH3d4EighUrd,Spooderjuice-5,2.435,8
3042,xA3t4Hp3098yNl6WLsrKDgjJ6h4O,vietgit,6.676,42
3043,xA0q3bxav1R29GO1vMIDJDxioHjP,Cactus,5.254,144
3044,xA0FSnBm7AVOeov5jHQ6BTon5cdO,Luke,4.629,50
3045,x9rgd1qnGAqkkcnoBmGZj5D7plbI,sou um ônibus,3.507,22
3046,x9pzUQ5OzgKfm22LcF5dXAMEDsaL,AirfryerObtainer,2.040,1
3047,x9iVX62VUsl9QVwl1JKyzn3G0lcS,Hazbidet Hotel,2.054,2
3048,x9iUIAnnlr2bU9gVVAzeC1GP1F1D,Landonidas,4.833,84
3049,x9ZYaNQ6BXCD69uUEtjOTrG2tVug,ultracyber,4.158,74
3050,x9Ufu9FBivnOerFHyjAjnHQ7tkV9,Renegade,4.735,51
3051,x9Ps9AoRViqAGTCpRkTy4jDQ4Mxs,ecogaodeturno,2.241,7
3052,x9Ps488CFVbkpWFBr6EoCWBBhSNZ,XscapeArtist,4.125,27
3053,x9I72u3AZxvDcTxYBNu0U5qpyB6S,snufkin,3.066,14
3054,x9I01SXotfNUvKKab5IxZtxmzd9A,RamenCobra,2.522,9
3055,x9HO6lKHS7fF7UjVVUenrQ7zol3H,久远寺有珠,2.411,7
3056,x9FGkTKfYPXqzjqeX9nsOaS6hqmn,Pluckyz,2.050,2
3057,x9AU8eFoW9zLY2yv9DEZrE2ziLJ9,☆Techno Otaku★,2.546,14
3058,x99nj1zh331LtM2KiQWLw0T3kXMZ,Asahayta,10.845,143
3059,x973MD8vP4qzjYHsF91KgzIU0KYQ,toluca,2.145,6
3060,x93xTqtsza0PdfgCgrIwlV0bxA6p,AfroNinja,2.002,1
3061,x90Mt2QJIqUZhEuUF6nrHEYPcVTa,muzzy,2.213,4
3062,x8z1DF3cIjNlfb9fjYE4qh5ErpLG,Verdant Flare,2.884,15
3063,x8kzSv3SiqvzDcZhERtx3REs5PqF,MajesticToast,2.181,4
3064,x8ifGDGG0JlEx9py9nlTFpCNFJFO,slayercheese,2.036,1
3065,x8foBdGf3Uf51s8DGdP2ZgfePRyZ,SeaSalty,4.113,38
3066,x8exTougisyOfsy5kQ9lSa0u4Kfu,MoolyChaos,2.090,3
3067,x8e6QM9H3VVivOGyFQcYEftyd3mH,MiscSD,4.408,136
3068,x8cCLmrvXuO7alfHv8Q6q3Kl6b2x,barriebills,3.208,25
3069,x8bGpK7W33pfbBGTzakG7QdpuIuM,往昔,2.064,3
3070,x8XKrKt1QQEaXSowazCJWDfZDZe7,Denji,2.142,5
3071,x8KTrYrtyhjTzmd6wkYU53CXp4JY,Pope Nicholas VI,2.826,13
3072,x88DWkj9bU18Hz1djfTCE6jd7MQK,ayumi_takara,2.050,6
3073,x87E54gUSKw2WRzkbN5xFlGhaMDb,blumerry_,4.495,72
3074,x874NoN1ssW9sOIJ1ddqHiBMDu03,osaker,3.910,37
3075,x824WOa4D0smtnozAe2DcGmo9516,Mama Coco,2.056,3
3076,x7z6fj3fpPBdhhbDxyJwpLCgcGBH,markavila1000,2.563,18
3077,x7wUqtwV104Lq1jOs73pBdjkSFQ3,Maytorama,2.485,6
3078,x7tqzLoZQuHeGUbhFcasPX1fP9f2,BERDLY. 🏳️‍⚧,2.099,4
3079,x7pIXiEqdsBh7zgqKNem7BUSIVrw,yoghurts,5.178,50
3080,x7hqUrUoEZwnD91mWRUHB5ArbC1z,Kãaru,4.220,118
3081,x7gSCtJeklAFubD57IkU5yXD5aCq,yamsinpajams,2.396,10
3082,x7bbk5fiRnofFVWNuv7EQSyjhZgf,Space Witch,3.683,50
3083,x7bH00oVD71xfyF97vS7G0pYtvOR,SophiaR,2.250,6
3084,x7XeMbSJyfabUdRl2DLFJrJdyOHY,haruleoai2525,2.811,24
3085,x7X5nRBaUI4bGB1qSTLVBy7QgFod,Koppi~,2.092,3
3086,x7UtafZKsemidwz75btPkV9xWy6N,Snake,4.516,55
3087,x7TbtSy7JRUeJ5U8jQDIvZPTxGke,Biscuit,4.176,77
3088,x7JPYmfHRsM1KCHxn36Avf0H7h53,Coffee Goblin,2.124,2
3089,x7AsR7oYUYF0Hc1tM2jaqJAfS0AD,pat_boy514,2.291,4
3090,x7ALkC1qj2oRcssd1shQ63EW0dU0,GoldenBodyGuard,3.291,22
3091,x75p2yspkBZ1ptY8V67whg84tFp7,larrypo,4.184,33
3092,x6wuoJlVKFtuFESIGpGFq65LPZvU,ArcaneKings,3.407,17
3093,x6rNSyxmxq3CwvHCpz0GFUNxkkRa,Dzot,2.005,1
3094,x6mRWWQ1wPb9EcqW3JTXj4ngUEUy,Srasista,4.375,44
3095,x6hNeZND8OP22FP5niBJdLkBC04t,eman101101,7.098,141
3096,x6gB4X5YEZKEdsFEICyui83hBOGs,Dink-Dynasty,2.354,9
3097,x6elNKUIvhGIMK5kd4JezKYjv0un,DrakeFyre,2.061,1
3098,x6dCezDfwuBZn7EkZ36fnecKicBa,Lederer,2.057,2
3099,x6bHHs8HPy3AQgFoWZMrCmW2iaJz,YODAtherealJEDI,6.091,220
3100,x6avEeu6owUx39hU9MHDnmXGwb8f,Quomvil,3.751,112
3101,x6Z0TxpjRIb1wc3tI61JqObLVi8Y,xevie,3.471,24
3102,x6T4s4EnMIFmQXVZxiBNGSiS4cIE,andru,2.037,2
3103,x6FPva65XxWxp82YOaq4bHBRUlns,UltaNova__,2.030,2
3104,x6BZ482x7bfD91Mgg7xHCS8okZql,Y not?,2.040,1
3105,x672Hf54IcV6jFg0RD6jkjw0PQFs,causticlu,2.592,18
3106,x663ZIGAQOs8oJBma9Rd4wzxREGq,Barrett,4.360,36
3107,x652pIXVZcxae6JW4qtZfEkmKg21,Gamefriendly,2.046,3
3108,x64ewdCx9MApgshhM7maUo0zsGYr,SublimeStraw7,2.007,1
3109,x63B13iTLosZ7KDiRoczuG7bB0Hy,Creed,3.161,18
3110,x5vbBjevGk9WvMG55ZWPs6cB0oN1,Morman,2.194,6
3111,x5vM5QAOO3uWzC2JiQ1ICC2mUgrD,Varwa,3.983,47
3112,x5m4Lvd7AkHIFo2fZOGTLYxd1a8y,Midge,4.234,177
3113,x5eNVRGpmUGGrqrmSGS8N1MdrTkw,The_War_Doctor,2.199,6
3114,x5YWxsY8OFVBQckkLbfSEqK2QtPc,Lord_Stix,2.473,9
3115,x5WzKsJQGmLFCpLGLsHBlJY8YlL9,Tomshaster,5.283,54
3116,x5ROWdZxdoXLXnyAwuP47KBTLN0K,Zach,2.621,15
3117,x5KnkW0GRZ5FygYTsuAAcls5LlZS,Jyro,2.045,1
3118,x5DhEQq7LLSkoSadT1X5rVMAFnNM,Tumbo,2.504,10
3119,x5B4MQffxEdkqiuwuV5xPKSUzVxo,Astranox,5.000,87
3120,x4s9nP1TBuUbjwwN0OCtk8BYyIBe,Water Nymph,2.164,6
3121,x4r6sVBUnZUKyYGzMqrD4O5j4uX7,Manhattan Cafe,4.720,88
3122,x4lNWa0P43giWsYJ8uTnBYGBY2nH,Flumby (Jolly Mode),2.025,1
3123,x4l2TuaU45buhGckUKLPR5HB2kqp,YonkoYomu,2.586,15
3124,x4e2mRXwGX9qsJuYoZBqfaVpYGSF,Widget !,2.737,13
3125,x4XJo8dcu8FsgPN6nbf2Ad09ySu6,SquidKitty,2.135,2
3126,x4WPACYcif8M9bwLR6MRExEa9jpB,Jefferlope,2.439,10
3127,x4U2S1j6fafXFa3Hz4VS4VMiK5u5,EductionEM,2.110,5
3128,x4Nja702pRasYXJwFJulngTTVoCd,OhNo,8.494,61
3129,x4Mcyh10ATUDx1QDyIdSfxvT0SFv,Xantho,4.055,80
3130,x4JLQojG4VOLm4iINK6a9comxgte,Xenon Trooper,3.810,19
3131,x4IgYQZyzvRpcMPRSm4hGDCbiRVi,zitrone,2.143,3
3132,x4IBLhEZLWi1ieX3eIoecEJ8XVqm,Iris,3.226,37
3133,x4HSXVc7k79o3Z4qzUsEtbAKNF4f,fish'n'strips,2.298,9
3134,x4EgsSaPOaAC6IDkz4Bxxl1Zm9kN,Cat in hats,10.008,115
3135,x4ESzuMnKry9IwPT3r9Dd6PB7D15,cybercat0,2.018,1
3136,x4DSRO55AT0Rle9oSphkt3ElC55r,Equinox,4.793,65
3137,x4B6eGfNekV4EfhANaIspVwZiT3j,RedLongRoads,2.021,3
3138,x4AOk6HDqu8YE1USSX8NQjUJrV7F,Dex,4.203,145
3139,x4AL0klYcx3QIvLTdLdEAAmFTjYG,Filo,3.685,28
3140,x46KS5VuVB308IXzGTofxkkZsrIX,MooshyWomp,2.097,4
3141,x45DiGOpg0Bnxf5wKixBO4U1WUMW,antigen dave,2.054,1
3142,x3zqFjcyFtIAywNl9yTOQN3Nzoqj,MegaChai,2.027,1
3143,x3whJtfNJHTiIq9TZPG2J56aH5vC,Nelite,2.021,1
3144,x3oqT9lpLBLsq0fbsFGpEurPJyhr,Zur0sEcho,3.419,28
3145,x3noB3lzaCaffHAlQUZ7r4bWEFQJ,serphicgames,2.394,10
3146,x3TJmwjTjanMWyv6LrMwZVs1YQtO,ThatEggGuy,2.043,3
3147,x3TGGESObNZYoHvPDK237pKqU0QS,twelfth-slime4,2.423,7
3148,x3SaWqSGGmqJCU0lAYEkqAx7pVuS,playwiththunder5,2.035,1
3149,x3RuXKvP0DLsVlhsJ6S3GpWKKYUe,jaceon18,3.044,13
3150,x3MkBp7tMRqXsLelSwrMjT6SPvY2,MelodicMidnightMelody,4.052,24
3151,x3KGAis9yvzkifsPc7YUGrlrcmRa,kain,2.016,1
3152,x3ExnCrxL3cermUG4ZCRuBjStaeu,Densentrated__,2.311,4
3153,x3BDkag3CruU6vpx02WOVEJdzuGE,Reflexion,3.403,21
3154,x3AEG430txgPjyQLRYTKwvE8hrK9,NeeChup,2.176,6
3155,x37n58ILUQdMptwmlmkLrboKFj1K,koi,2.370,7
3156,x32pbRjOgNYeYAbgk29iCFJ3dGyo,chronochrono,4.065,31
3157,x2zasYB0KGMFdD67Hm23UsysuzKj,RyenV,2.927,25
3158,x2wpa1s1c9dMcIaXBouWk5Owwqle,LukaForgotten,2.023,2
3159,x2uY7VolUhRg42ZrpSs3zU3PvTHV,Daddy Lover,2.428,12
3160,x2qaBl2LP1GRJZmIBPrt8HMN4k2m,Shocker.SATM,2.431,10
3161,x2qKjZV2sC0cH1DdjZ5MTz97wWun,Mr. Baseball,4.780,75
3162,x2nb9eTi8FcT2mbAOfXBOoLXsLbg,Fireflii,4.628,250
3163,x2SqcYJCSfuX4syDi74IbCyxkcLG,extreme_kill5678,2.214,2
3164,x2OLhYtUB86MWdllyLe7tOa7bA9n,ArnyDev,2.045,1
3165,x2KsLiEHZoen16kLDxLQsTaK8s8g,ampedJovial,11.080,91
3166,x2GGH9V3LEmLF8DO4JviqJwTvPSs,SakubarRed,6.217,170
3167,x2CzBCvujEIZDF3krDn72lR7ujnz,Fara,4.294,80
3168,x2AzZubOH5ts5KW5KKwmHwRs7vMM,TickleMyTy,2.337,6
3169,x1x17qRrSakGe435Z9oLYbzFAYbN,Deltastorm,2.368,12
3170,x1lCIADp2xEUgxAZJDaye2bJTttc,artichoke_,2.733,13
3171,x1hX7t0YkPCiuNKch8FAnzbiL3J5,Kin-G,3.025,14
3172,x1cqq3LXFAijy1Ol28GBxJgIfI8W,MarshyJB,2.479,14
3173,x1cMApPYT8v9IWJT3ERAzJN8HLlR,Sprestige0701,2.622,15
3174,x1XIqQuQvJNnfiCubyKRklxRDkiy,Yuri Lover,2.039,1
3175,x1UwJNjo44Duirk3yTncNvOeaLVn,Personalized_Song,4.077,41
3176,x1Rzoll6nL0E1ckSgWxi7wpE5vYL,Coji,2.243,5
3177,x1LSX8jweftPUListeg1RESB8kqg,ZUKAKE,3.230,28
3178,x1JbH5T0TTjoJGg8bnhosoeoOCzJ,Röbin,2.350,11
3179,x1DDZRVzMrLX8IKU1dw6vPKyH1Fh,Its4amHere,2.301,8
3180,x1AaXLESceT6cyOTB39Wi4Nrt3jS,hwan8211,2.087,3
3181,x193LpvdJHRxhUOq0eePtI6A62cR,The_Eiscream,3.403,18
3182,x123SQjptwZx39yrBk8PRvjSoCyY,Grievous-Tan,2.038,2
3183,x117Mp7y0fs3fcHfJ6AI3oCZxuoZ,Poisonthorns,2.004,1
3184,x0oqOxrkKYlZRJrzmNPzpUlcZSnM,bar,3.686,42
3185,x0n8oioimmxeZWXFrtcCt58MiJmE,Dizzy!,3.507,43
3186,x0ixyaLGjzFZweuwDKF3VozVN5jx,Disgusting Vile Loser,5.173,117
3187,x0ij8vmHgzQx9dcSPXAKOAxjx91M,sawa719,2.595,9
3188,x0gVggRPG4DAiIuS43MMEPPRG8C1,MANXAN13,2.950,12
3189,x0eFYsSFzmEYlvVUhkVtCdtGA1Ya,Jagoof,4.248,76
3190,x0cqZvMGlfbIbJgbRjgVPf5jX0bI,Fox_in_a_box,2.283,2
3191,x0c0vUOG8qtlDA3naPzeZ63Yltzv,Cadenza_Grus,6.886,93
3192,x0YK4svjWhrdU9Ile6oKjOt6vPhb,MAD-dutchman,3.253,43
3193,x0X55aeemk91x7kLEzXIGqDar5Mc,doodled0214,2.008,2
3194,x0IuFBkLV86aP5lZ1sMf4ZxbTZSo,grogpaqme,5.498,91
3195,x0HNGCGd7aHPqCPItW8IUnrDHNkk,SirTurnip,5.000,143
3196,x0GzdEX9L5qz8Uty7sfhcXYJpkIV,Wild_Cloud,5.100,48
3197,x0FwURYY62QUvu6judGepELSW9GE,Albuquerque,2.493,14
3198,x0EURdsFeZih9ND6sMPag6IsOflk,@Ángel95,4.147,44
3199,x0E25dza80NofkDo4ZizBhFWVQ4z,Mimb,2.288,4
3200,x0BBXZwviozVoexoi4QUsy3TomaI,Calliette,4.405,131
3201,x08P9pHpHRuz9o6b9vNlIWONMgbJ,Garht,3.861,25
3202,wzzCwKq2dsdzeK36aIVt3YfaIq1M,Weylyn,2.105,2
3203,wzovMyTjCPcbD1oobiVBmRwDMuuA,RNGaddict,4.772,88
3204,wzlfj0REefUtg1MSdkxjJBjyLMUw,Eroc.,2.072,1
3205,wziu4MU638wiB1b7gbnkHjkvhNyH,Senpama,4.767,31
3206,wzcsteRCUXp9bXRLgDq3UoLXmV1j,Jayplodocus,2.085,4
3207,wzbk8UBTnCiUPYeJgMQwNpaSm379,._.,2.145,2
3208,wzZPz3jy6wcV8NtSkaom5JWFzUwt,nestunes,8.718,120
3209,wzXeOIysolay9wxb5xMD9V2WMko8,Nufovv,3.386,16
3210,wzWCfT5dARlHWzy6Q7vwB9VZJ07f,Doctah Wahwee 九十九 (Khe-Sid,3.977,140
3211,wzUfFmhGXvyKM9tAzizVrQBj544L,CashBrandic00t,2.003,1
3212,wzQJKVi5JSkjDnqx27PhMKmFieQo,Joshyy,2.114,2
3213,wzDEZtmrrMp5deWVM9BogWjfTR3y,Texas_Reddd,2.311,12
3214,wz9ek1PaQVKVXjIu1YPT0bBbLo2f,adsrielm,2.006,1
3215,wz9PCPOtTOuesps69yW6y14QtFuV,ARMA84,2.116,8
3216,wz0U5iBJ2c6OetYwaxcNSOVTneRu,brioche6356,3.135,16
3217,wyzrXcunkHl0MNQeJZigqkLXrCJ5,aoichi,5.007,37
3218,wyuQNozyp57UqaimpUIW0O7BAYsU,an actual sheep,2.157,4
3219,wytKsw7UPj7niwg4THwBHbT6X03I,theaxolotlgod,2.456,7
3220,wysLwjz0hD6p8l8LSBgyPtYY8lM4,tj_elysium,2.583,17
